0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49
0.05865644	-0.06411402	-0.1607568	-0.42567155	0.32841167	0.27912575	0.12704864	0.27643105	0.2525525	-0.3550802	-0.27358964	-0.67407185	-0.2833184	0.0044943057	-0.11776669	-0.31073317	-0.1851506	0.105975926	-0.36843213	-0.43133083	0.06990672	0.2588869	0.34740168	-0.46597043	-0.034642342	0.6367215	-0.054603975	0.2607214	-0.24748787	0.4206782	-0.23066472	-0.104108706	-0.43238428	-0.21540529	-0.3347557	0.4159016	0.52858585	0.09603761	0.26668653	-0.03735194	0.47997737	0.47619346	0.15672243	-0.25392884	0.6212217	-0.07583462	0.2902443	0.2727805	0.28324953	0.17537123
0.04906665	-0.05443106	-0.12810306	-0.3463599	0.26408046	0.22245567	0.1026696	0.2258915	0.2059952	-0.28288317	-0.2233228	-0.54535383	-0.22855215	0.006548682	-0.09627416	-0.2517231	-0.15163407	0.08671776	-0.2966137	-0.34784633	0.055033665	0.20741001	0.2830184	-0.37853357	-0.028547246	0.5139539	-0.046011418	0.21153024	-0.19965196	0.3391268	-0.18375237	-0.07987806	-0.35313827	-0.17491455	-0.26893884	0.33844793	0.42712778	0.07902283	0.21525925	-0.031118521	0.38788378	0.38586208	0.12969905	-0.20592701	0.50203395	-0.062254887	0.23841289	0.21998364	0.23239352	0.14087172
0.059289712	-0.06725776	-0.15925221	-0.43082112	0.33396056	0.27900416	0.13066152	0.2821623	0.26015532	-0.35764122	-0.28026447	-0.68179286	-0.28330618	0.0026072457	-0.12162176	-0.3140292	-0.18955918	0.107887305	-0.3734445	-0.43619636	0.06742891	0.26359424	0.350875	-0.47161832	-0.035241507	0.640512	-0.05291498	0.26522276	-0.24928583	0.4218605	-0.23538163	-0.102723435	-0.44245198	-0.21522392	-0.33988333	0.4178462	0.5335586	0.09653535	0.26958594	-0.037646223	0.48765156	0.4805985	0.15856804	-0.2562367	0.6302046	-0.073151454	0.29287004	0.2741888	0.28773805	0.17824222
0.05682461	-0.06564101	-0.16112623	-0.43653035	0.3310549	0.28648463	0.12910827	0.2871968	0.26167214	-0.36558387	-0.28116798	-0.6841829	-0.28534123	0.0058668023	-0.11852461	-0.31939983	-0.19617194	0.11072398	-0.37523916	-0.43945	0.06884348	0.26117998	0.3577066	-0.47138727	-0.03607002	0.64475447	-0.052081544	0.26613882	-0.2498174	0.42572543	-0.2378279	-0.10928782	-0.44593424	-0.21639284	-0.34249362	0.42715472	0.5397067	0.095910415	0.27120855	-0.04388962	0.48969027	0.48508856	0.15326951	-0.25329122	0.63242984	-0.07497383	0.29572698	0.2843033	0.29033452	0.18185243
0.046051063	-0.07029977	-0.15743591	-0.42012885	0.3167471	0.27543685	0.11925298	0.28169367	0.25673652	-0.36520237	-0.2755783	-0.6630919	-0.26918182	0.007843106	-0.118635036	-0.3059886	-0.20383017	0.11572052	-0.34561893	-0.41415757	0.057062306	0.2499049	0.34768787	-0.4623122	-0.041672755	0.62492484	-0.048316836	0.27028823	-0.2412737	0.41342735	-0.23579502	-0.112330765	-0.42451495	-0.21207897	-0.3431594	0.4319985	0.5216781	0.09773064	0.26676506	-0.0525388	0.47629207	0.4566353	0.14101514	-0.23710924	0.61501443	-0.080083564	0.2901869	0.28517374	0.28132004	0.17986944
0.046897884	-0.052631024	-0.12907174	-0.3436446	0.26420403	0.2286874	0.10870658	0.23178391	0.20736396	-0.2873955	-0.22419544	-0.5423029	-0.22787698	0.0036863403	-0.09635939	-0.2562252	-0.150198	0.08601098	-0.29643983	-0.3497646	0.056830104	0.21054262	0.27968997	-0.37545568	-0.025919227	0.5108424	-0.045196317	0.21013173	-0.19676594	0.3391531	-0.18877162	-0.0802048	-0.3512171	-0.17358074	-0.27082202	0.33663297	0.42741892	0.07712971	0.21532245	-0.031773075	0.38879773	0.38291466	0.12643199	-0.20241572	0.49857646	-0.061338387	0.23489726	0.22381611	0.23132044	0.14401393
0.061002962	-0.06626806	-0.16114128	-0.43077543	0.33078685	0.28083518	0.1273741	0.2840947	0.25856292	-0.35989946	-0.27969697	-0.67972654	-0.28212544	0.0053595346	-0.120301455	-0.31583184	-0.18987384	0.1098681	-0.37286854	-0.4351875	0.06889091	0.25813046	0.35106745	-0.47024772	-0.034707814	0.6411032	-0.055561576	0.2671981	-0.24972239	0.41861644	-0.23416415	-0.103524715	-0.44183257	-0.21773447	-0.33813912	0.4195233	0.52980226	0.095734045	0.26992244	-0.04045642	0.48340073	0.48120853	0.15462807	-0.25591093	0.63026565	-0.07439387	0.29290858	0.2752032	0.2864593	0.17920461
0.03007351	-0.07728117	-0.16475661	-0.43746227	0.32205278	0.28825986	0.12976918	0.2946786	0.26970938	-0.3909241	-0.29374743	-0.6823408	-0.27036592	0.019740924	-0.12041008	-0.31810254	-0.23631647	0.12796782	-0.347769	-0.4182721	0.052843668	0.25425258	0.36299384	-0.47530603	-0.062983684	0.6483589	-0.046038415	0.29170445	-0.23392107	0.4312413	-0.25463817	-0.13607374	-0.4313661	-0.22615616	-0.36204395	0.47197753	0.5493344	0.1055994	0.28411132	-0.08368239	0.495489	0.4619878	0.12901546	-0.23097453	0.64203817	-0.091394976	0.31070584	0.3184947	0.29712713	0.20143245
0.050262567	-0.054693736	-0.13682167	-0.36626038	0.2814311	0.23948948	0.10884795	0.24164958	0.219779	-0.30459574	-0.23572198	-0.578664	-0.24047594	0.003639043	-0.104213186	-0.2696	-0.162764	0.09251176	-0.31519502	-0.3713161	0.0595171	0.22298525	0.29864606	-0.39806792	-0.03035675	0.54464304	-0.045183476	0.2237039	-0.21131752	0.35876253	-0.20110536	-0.086502746	-0.3760101	-0.18468525	-0.28589875	0.3593289	0.45395502	0.07951298	0.22927426	-0.032999534	0.41428193	0.40642908	0.13343297	-0.2148306	0.53077346	-0.06343681	0.24907848	0.23482727	0.24217509	0.15180136
0.019951675	-0.08269532	-0.17497113	-0.44907737	0.3265391	0.29771745	0.13491236	0.3030629	0.28120235	-0.41125384	-0.30705208	-0.69728327	-0.269715	0.025727503	-0.12124834	-0.325083	-0.25188738	0.13627417	-0.34764275	-0.4219973	0.046388198	0.25958192	0.3705708	-0.4835248	-0.070733	0.6644612	-0.046677243	0.30555773	-0.23828967	0.44606143	-0.26576445	-0.14984033	-0.4402587	-0.23145658	-0.3738529	0.49428293	0.56745756	0.11017686	0.2924582	-0.102427445	0.5093057	0.46895126	0.12211979	-0.22899263	0.6594791	-0.09945763	0.323139	0.33610797	0.30613053	0.21498333
0.050081145	-0.054540366	-0.134569	-0.3574096	0.2758836	0.22849965	0.10672179	0.23436528	0.21275124	-0.29550844	-0.23078126	-0.561098	-0.23415399	0.0010070641	-0.100687854	-0.26220545	-0.1559366	0.08599392	-0.30492562	-0.35928097	0.056558624	0.21824159	0.28849933	-0.38904697	-0.027580328	0.5306188	-0.044550426	0.21746765	-0.20553482	0.34883794	-0.19150636	-0.08565356	-0.364235	-0.17900415	-0.2799084	0.34551963	0.44121996	0.08178363	0.22336903	-0.032893263	0.40095627	0.39628983	0.13114075	-0.2116659	0.51908976	-0.062450394	0.23749912	0.22997804	0.23950261	0.14885145
0.036859978	-0.06738224	-0.15212052	-0.39525142	0.29335603	0.2604049	0.12296445	0.26353282	0.24381363	-0.34760797	-0.26149428	-0.61698467	-0.24773116	0.012297771	-0.106799595	-0.29100075	-0.19573495	0.10806563	-0.32799208	-0.38420326	0.052367218	0.23279186	0.32477435	-0.425285	-0.043960083	0.5817379	-0.04752831	0.25255007	-0.219121	0.38992164	-0.22516902	-0.111392096	-0.39458656	-0.20320654	-0.31797427	0.40515926	0.49102122	0.09225075	0.24956815	-0.06389292	0.4473347	0.42920822	0.12728082	-0.21916626	0.57639295	-0.07663335	0.27292433	0.27416766	0.26436815	0.17870887
0.050468218	-0.057781883	-0.13541792	-0.36637405	0.28275403	0.23680905	0.11074277	0.24256231	0.22052334	-0.30759236	-0.24171631	-0.5822745	-0.2420947	0.00306451	-0.10253116	-0.26978612	-0.16431956	0.09370331	-0.31548324	-0.37316623	0.06068791	0.22188134	0.3007594	-0.40422964	-0.030886073	0.54835844	-0.047335777	0.22785737	-0.21204376	0.36151895	-0.20012383	-0.0871614	-0.37609932	-0.18519075	-0.29082537	0.36182046	0.45750168	0.08219915	0.23162563	-0.035768308	0.41611546	0.41029513	0.13444635	-0.21818137	0.537281	-0.06444287	0.2502709	0.23811097	0.24634233	0.15042414
0.059293784	-0.06471636	-0.15540643	-0.42193183	0.32399884	0.27369532	0.12672956	0.2748965	0.2509707	-0.349326	-0.27071774	-0.6668952	-0.27823645	0.004971099	-0.11959622	-0.31084532	-0.18492098	0.106701165	-0.36459622	-0.42365873	0.06821935	0.25575295	0.34389046	-0.4586043	-0.029531356	0.6291975	-0.05531091	0.25824222	-0.24292299	0.4125563	-0.22882858	-0.0967672	-0.43054056	-0.21206371	-0.3294815	0.41118258	0.519782	0.094793625	0.26415178	-0.03696895	0.47381586	0.47073436	0.15180229	-0.25154638	0.6154529	-0.07275537	0.28639668	0.27051592	0.278877	0.17353939
0.054655094	-0.06048626	-0.14777866	-0.39656729	0.30382085	0.25969094	0.11730119	0.26006263	0.23522347	-0.3317027	-0.25700527	-0.6279275	-0.2614933	0.006597597	-0.10711802	-0.29087293	-0.17723985	0.100216456	-0.34206408	-0.40064532	0.06620374	0.23815526	0.32452407	-0.43612573	-0.032012127	0.59088546	-0.050287075	0.24333648	-0.22970003	0.3865597	-0.21460555	-0.094182864	-0.40493664	-0.20057304	-0.31319794	0.384546	0.4881835	0.08846985	0.2460319	-0.036420945	0.44433492	0.4389368	0.14407253	-0.236587	0.57972044	-0.06963979	0.2687616	0.25599036	0.26505613	0.16379154
0.055406652	-0.062525116	-0.15036097	-0.4030502	0.30831137	0.26142657	0.12060573	0.26375774	0.2403227	-0.33555394	-0.2585316	-0.6322526	-0.26265442	0.006056139	-0.1120729	-0.29266918	-0.17641374	0.099406295	-0.34742004	-0.40614513	0.062223006	0.24350813	0.32789782	-0.43726987	-0.032857355	0.5973586	-0.052233938	0.24429496	-0.23162165	0.39308906	-0.2171382	-0.095484845	-0.409319	-0.20135005	-0.31577536	0.38955978	0.4942712	0.090297624	0.24959849	-0.03404559	0.4515157	0.44878852	0.1450157	-0.23592514	0.58392394	-0.071220115	0.27325997	0.25777474	0.2683347	0.16376878
0.05007489	-0.060252473	-0.1412825	-0.3891092	0.29477718	0.25177556	0.11644311	0.25194222	0.23458737	-0.32120177	-0.24994928	-0.6080041	-0.25327522	0.004896796	-0.10913719	-0.2865505	-0.17270665	0.099046804	-0.33580312	-0.3897993	0.059511326	0.23312154	0.31721804	-0.4173892	-0.030066773	0.5751999	-0.050178397	0.23681751	-0.22208759	0.38049233	-0.21303163	-0.09263537	-0.39452702	-0.19287199	-0.3036618	0.38055626	0.47938555	0.086626485	0.24172264	-0.038475066	0.43646014	0.43043956	0.13881314	-0.22701979	0.56397724	-0.06782171	0.2623215	0.25069723	0.25791872	0.15880333
0.0275307	-0.075875655	-0.16309887	-0.41897175	0.30348822	0.27525726	0.12916625	0.28050026	0.25964743	-0.37798998	-0.28351948	-0.6486749	-0.260317	0.01782512	-0.10937927	-0.30644235	-0.22339791	0.123195305	-0.33375898	-0.40036976	0.04809873	0.24207711	0.34583324	-0.44861028	-0.05657257	0.6160208	-0.044898193	0.27694678	-0.22747597	0.41231212	-0.24259225	-0.13027397	-0.41346583	-0.21858785	-0.3433453	0.45033547	0.5256835	0.0984284	0.27266958	-0.08216755	0.47548538	0.44486895	0.122845374	-0.22244945	0.6124494	-0.08797719	0.29917008	0.30216232	0.28348514	0.19618647
0.040712003	-0.046530154	-0.112406366	-0.30157223	0.22561188	0.19596273	0.08713929	0.19819361	0.18290485	-0.25400835	-0.19191001	-0.47216225	-0.19861744	0.0025694827	-0.08084667	-0.2184409	-0.13399981	0.07542685	-0.25516078	-0.3043075	0.048141956	0.18187362	0.24525647	-0.32373956	-0.02277094	0.445212	-0.038756564	0.18323205	-0.17252173	0.29201585	-0.16487531	-0.07219463	-0.30045974	-0.14808285	-0.23581873	0.29441497	0.37367517	0.06412607	0.18747611	-0.026149414	0.3410382	0.32969105	0.106063075	-0.17791024	0.43387803	-0.051990513	0.2021197	0.1929561	0.19962095	0.12164023
0.06530898	-0.06929323	-0.16543275	-0.4527148	0.3479317	0.29299542	0.1333175	0.29316294	0.27162763	-0.37420192	-0.29330012	-0.71155953	-0.29528928	0.0047517	-0.12821962	-0.32905436	-0.19767985	0.11206506	-0.38812444	-0.45856315	0.07111269	0.2726378	0.36830506	-0.49291793	-0.03440669	0.6714567	-0.05630553	0.2767095	-0.26225072	0.44002295	-0.24530879	-0.108646385	-0.45890048	-0.22728956	-0.35168067	0.4389927	0.55776465	0.10146182	0.28511903	-0.03927747	0.5088228	0.5024866	0.16468021	-0.26948938	0.6583296	-0.07785798	0.30402988	0.28679588	0.30014297	0.18583107
0.061619353	-0.07126556	-0.17053698	-0.46304604	0.35190734	0.3035363	0.14134516	0.3039142	0.2768777	-0.38616762	-0.29473022	-0.7312585	-0.30404302	0.005671439	-0.1277664	-0.33933932	-0.20427935	0.11559966	-0.4010351	-0.46796834	0.073799096	0.28138137	0.38155094	-0.5080715	-0.03767818	0.6890271	-0.05788114	0.28384793	-0.265844	0.45241344	-0.24982013	-0.1116669	-0.47210568	-0.23113447	-0.3639903	0.45156613	0.57233554	0.102062754	0.29062116	-0.041412976	0.51980174	0.5163492	0.17139497	-0.2737463	0.67209536	-0.07910103	0.31452963	0.29515257	0.30790138	0.18923582
0.056327842	-0.061309386	-0.14779717	-0.3965128	0.3032724	0.25950408	0.11912899	0.26011032	0.23950501	-0.331743	-0.25454342	-0.6237251	-0.25704104	0.0029754036	-0.11242399	-0.28811854	-0.1732825	0.09879504	-0.3392051	-0.39690953	0.06304681	0.23669371	0.32437795	-0.43259892	-0.031156486	0.5885773	-0.050756	0.23968971	-0.2312952	0.3892285	-0.2151198	-0.096089505	-0.4043687	-0.19789483	-0.3112659	0.3836165	0.48943463	0.08610986	0.24332695	-0.035666525	0.4454576	0.44143075	0.14086281	-0.23369451	0.5722904	-0.06974231	0.2702619	0.25525126	0.26114592	0.16121264
0.028184608	-0.07522957	-0.16283594	-0.43304306	0.32091355	0.28424242	0.12708049	0.2898528	0.2663074	-0.38726318	-0.29168627	-0.67802846	-0.26988867	0.020226588	-0.115628056	-0.3151868	-0.22975948	0.12687002	-0.34393883	-0.41574627	0.05418399	0.25390828	0.3584885	-0.47011533	-0.057869855	0.64145654	-0.046461612	0.2902979	-0.2364746	0.42742896	-0.24923782	-0.13217643	-0.43139905	-0.22264408	-0.3589665	0.46427998	0.54188144	0.10686535	0.28058285	-0.07984756	0.49150586	0.45769018	0.12603949	-0.22946718	0.6348071	-0.09064226	0.30741754	0.3127315	0.2949722	0.19783953
0.05826841	-0.064637564	-0.15357456	-0.4173864	0.31620094	0.26947078	0.12231859	0.27294144	0.2495271	-0.3442043	-0.26726702	-0.6514682	-0.27498332	0.003722794	-0.11582093	-0.30774078	-0.18493643	0.10290671	-0.35801348	-0.41920483	0.06436276	0.253123	0.33934143	-0.450626	-0.032304168	0.61724406	-0.05388073	0.25148708	-0.2414553	0.40697533	-0.22422667	-0.096970744	-0.42261067	-0.20971549	-0.3264887	0.4080086	0.5141998	0.09350628	0.25769275	-0.036992375	0.46785212	0.46306974	0.14869179	-0.24824299	0.60557556	-0.07278148	0.28040236	0.26685387	0.27851275	0.17098787
0.030014725	-0.06750864	-0.14942545	-0.3761217	0.2736356	0.2507656	0.11773104	0.25540835	0.23584306	-0.33816582	-0.25275782	-0.5817619	-0.23289303	0.014175271	-0.10035899	-0.27736956	-0.19701947	0.107854344	-0.3038825	-0.35953447	0.041810554	0.21878901	0.31016052	-0.39821053	-0.046655465	0.5522786	-0.04284123	0.24045236	-0.2056325	0.37163922	-0.2193077	-0.11383434	-0.37079757	-0.19617444	-0.3061875	0.39976314	0.46857524	0.08708407	0.23825881	-0.07506761	0.4234514	0.4031865	0.110057406	-0.20268331	0.5472645	-0.078330375	0.26433343	0.26830047	0.2527582	0.17671308
0.0338246	-0.073435456	-0.12569119	-0.4114083	0.31848365	0.26512197	0.09526946	0.26592648	0.23784797	-0.3497238	-0.27858546	-0.6600289	-0.26252365	0.02072389	-0.117306836	-0.2877728	-0.21593438	0.11921533	-0.3116067	-0.40351194	0.05992134	0.2451227	0.34749773	-0.47731748	-0.05470687	0.6261804	-0.037473097	0.29007813	-0.22514717	0.40002698	-0.22739826	-0.11608346	-0.41599953	-0.20772639	-0.34962684	0.4408201	0.5235969	0.10124901	0.27868026	-0.047807157	0.46919993	0.4247902	0.12959464	-0.2190517	0.6081973	-0.074788705	0.29687735	0.28484178	0.28863713	0.17147061
0.053787928	-0.067203164	-0.1445546	-0.41386712	0.31901884	0.26923773	0.11368472	0.27024728	0.24278548	-0.34618005	-0.27228856	-0.65900904	-0.26944023	0.0080369795	-0.11554587	-0.29743737	-0.19046085	0.10665011	-0.3477858	-0.41664147	0.06523756	0.25286123	0.34295055	-0.46197727	-0.03985721	0.6229155	-0.04914849	0.26480255	-0.23947963	0.40571284	-0.22337982	-0.10290381	-0.42224807	-0.20646285	-0.3310286	0.4150572	0.5207647	0.09440087	0.2663399	-0.035014343	0.46750113	0.45137897	0.14688879	-0.23975685	0.6076508	-0.07284398	0.284016	0.2677667	0.2821975	0.16650736
0.04397504	-0.056929458	-0.13617133	-0.35967538	0.27319205	0.23426686	0.106299706	0.23552974	0.21472113	-0.30055967	-0.23322247	-0.56732005	-0.23422106	0.0035611584	-0.10071839	-0.2621184	-0.15934682	0.09281125	-0.3070975	-0.35945246	0.055432025	0.21648459	0.2930418	-0.3890777	-0.029683994	0.53343004	-0.04621294	0.21995597	-0.20807485	0.35423717	-0.19734724	-0.086850785	-0.36722192	-0.1798219	-0.28086495	0.35277808	0.44173563	0.08005485	0.22386861	-0.032941837	0.40436077	0.39828673	0.12975314	-0.21277553	0.52059036	-0.06507229	0.24349129	0.23202242	0.2396918	0.14654689
0.050514363	-0.052619044	-0.13238558	-0.3577734	0.2700528	0.23096335	0.10503382	0.23296826	0.21344094	-0.29698366	-0.22785366	-0.55581737	-0.23172033	0.008950415	-0.0971638	-0.26083338	-0.16065215	0.08769492	-0.30288756	-0.36088818	0.053809036	0.2129733	0.2899217	-0.38604456	-0.025985414	0.5221991	-0.046477545	0.21828747	-0.20222493	0.35162035	-0.19533974	-0.08777574	-0.3594189	-0.17996852	-0.2754591	0.3486302	0.44348726	0.08130148	0.22588532	-0.034877714	0.39904317	0.3943694	0.12900835	-0.21144734	0.51849514	-0.061778497	0.24955273	0.2255636	0.23473664	0.1472804
0.059035446	-0.073139735	-0.16154857	-0.45549977	0.34981662	0.29541102	0.1317811	0.2967618	0.27132827	-0.37748876	-0.29598	-0.72161126	-0.29969624	0.008307299	-0.12926115	-0.33236155	-0.20661052	0.11670743	-0.38573647	-0.45607728	0.073364206	0.27674094	0.37741485	-0.50392485	-0.043694746	0.6792451	-0.05664885	0.28653398	-0.25959498	0.4433358	-0.2460432	-0.1127439	-0.46160442	-0.22934611	-0.3619816	0.4502468	0.566274	0.10451187	0.2897292	-0.039839596	0.51372856	0.5013892	0.161243	-0.26722628	0.6655457	-0.07973025	0.31314525	0.29566795	0.30596277	0.18849094
0.02012378	-0.070046574	-0.15179598	-0.3936181	0.28171787	0.25843212	0.11987748	0.26486754	0.24483247	-0.3575222	-0.2658168	-0.60611194	-0.23998998	0.021186521	-0.102659255	-0.2863201	-0.2162895	0.118569806	-0.30726805	-0.37004426	0.04120715	0.2275867	0.32284412	-0.42042404	-0.056990754	0.57871956	-0.04206875	0.2633177	-0.20655881	0.38829753	-0.229682	-0.12563497	-0.38359907	-0.20240904	-0.325791	0.42853698	0.49373278	0.09529486	0.2541602	-0.08466526	0.44478917	0.41124162	0.1085824	-0.2020721	0.57444996	-0.08581924	0.28057694	0.28969756	0.26571015	0.1865023
0.050400123	-0.06050321	-0.14173672	-0.37852022	0.28721774	0.24672881	0.112626486	0.24793656	0.22640486	-0.31458393	-0.2441569	-0.5956959	-0.24696137	0.0017135697	-0.104724914	-0.27764124	-0.16879319	0.0954014	-0.32721525	-0.3797214	0.059628688	0.23042871	0.3068854	-0.41115034	-0.031423543	0.56172705	-0.0490708	0.22909755	-0.21736325	0.36903498	-0.20702349	-0.089870736	-0.383731	-0.1897198	-0.29640818	0.37024415	0.46548587	0.08218515	0.23649187	-0.034559485	0.42542046	0.41975296	0.13449861	-0.22171578	0.5490042	-0.06655263	0.2543665	0.24275784	0.25128034	0.15592766
0.051612422	-0.061703153	-0.14122866	-0.3827381	0.29103136	0.2523071	0.11557009	0.25055635	0.2307208	-0.31990466	-0.24331786	-0.60516757	-0.24996322	0.0037691798	-0.10871591	-0.27934498	-0.1700354	0.09174158	-0.32930228	-0.38674235	0.058077015	0.22882524	0.314642	-0.41454583	-0.028843995	0.56820273	-0.04628643	0.23519498	-0.22232819	0.3732357	-0.20626798	-0.090984754	-0.38986602	-0.18886027	-0.29818287	0.37302163	0.47177604	0.080497384	0.24088912	-0.032525685	0.42768374	0.42567396	0.13870628	-0.22556573	0.55738425	-0.06728947	0.26248798	0.24404106	0.25575343	0.15651384
0.06164352	-0.06854376	-0.16633902	-0.44349968	0.3395909	0.2875673	0.13151819	0.28801873	0.26293477	-0.36586455	-0.28566608	-0.6980964	-0.29217547	0.005545932	-0.122272246	-0.3219471	-0.19260342	0.10993857	-0.3792947	-0.4459977	0.069527835	0.2678874	0.36020023	-0.48150715	-0.033482976	0.65435463	-0.056784708	0.27088222	-0.2553955	0.43439102	-0.23954992	-0.10625612	-0.45046514	-0.21860649	-0.34594405	0.42668685	0.54664195	0.1000326	0.27562284	-0.039698478	0.49738857	0.49461973	0.16191787	-0.26241934	0.6433294	-0.078304484	0.299781	0.28429642	0.29330873	0.17970684
0.052884117	-0.061925914	-0.14414121	-0.38974446	0.29699248	0.2540284	0.11409892	0.2547408	0.2312154	-0.32389498	-0.25085732	-0.6129981	-0.25576413	0.0043694866	-0.10575737	-0.28363496	-0.17434102	0.097606845	-0.33495906	-0.39302745	0.059764095	0.2336274	0.31739187	-0.42342222	-0.029851962	0.5798014	-0.04926254	0.23934865	-0.22788443	0.3808702	-0.21028067	-0.092439264	-0.39550552	-0.19323222	-0.307401	0.37730572	0.48016927	0.086121365	0.24169205	-0.034834653	0.43917692	0.43335724	0.14006245	-0.23144048	0.5664873	-0.06845267	0.26270875	0.24909884	0.25943047	0.16047381
0.03716362	-0.047348287	-0.11410808	-0.30803797	0.23865582	0.20187213	0.09512805	0.20282212	0.18992919	-0.25618985	-0.19742335	-0.48723057	-0.20527409	0.0005155449	-0.086985506	-0.22913454	-0.13614267	0.07729366	-0.2694998	-0.31228915	0.05149039	0.18575025	0.2525337	-0.33814824	-0.025739692	0.45983773	-0.036157444	0.19109458	-0.17964147	0.30153742	-0.1679208	-0.07441747	-0.3146431	-0.15305005	-0.24470288	0.3020395	0.3819172	0.07104506	0.19159913	-0.029863525	0.34978592	0.34562838	0.10788394	-0.18306173	0.447904	-0.053855408	0.20910476	0.20062838	0.20972155	0.12790094
0.04601289	-0.053238187	-0.12946048	-0.34266716	0.26171038	0.22340423	0.1048072	0.22694786	0.20795627	-0.2866753	-0.22031361	-0.5408287	-0.22492988	0.0044337036	-0.096806414	-0.25474823	-0.14851749	0.083455436	-0.29597825	-0.34688252	0.056353234	0.20570524	0.2798541	-0.3716176	-0.027137302	0.50820583	-0.044334088	0.20959057	-0.19906887	0.33797464	-0.18966812	-0.08099504	-0.34984764	-0.17059031	-0.26770705	0.33314422	0.42524964	0.076830395	0.21213457	-0.031790275	0.38499656	0.3827406	0.12699732	-0.20236446	0.4979075	-0.06270718	0.23092195	0.22157188	0.22849421	0.14288731
0.05025586	-0.05740821	-0.1352192	-0.36208037	0.2714927	0.23467632	0.109540276	0.23800398	0.2178073	-0.29962385	-0.2348555	-0.56614286	-0.23750478	0.0023679712	-0.101471044	-0.26252234	-0.1564499	0.087958165	-0.3127112	-0.36471558	0.056344803	0.21752192	0.29629132	-0.39349118	-0.0271784	0.5367697	-0.04834373	0.22206712	-0.21085371	0.35114062	-0.19437075	-0.0851306	-0.36573705	-0.17949994	-0.28541872	0.3521701	0.4440664	0.07808372	0.22726752	-0.033039477	0.4081993	0.4019081	0.13372377	-0.21681552	0.5253746	-0.065573245	0.24222517	0.22835264	0.24119548	0.15137403
0.059526093	-0.06715489	-0.15299249	-0.41956306	0.31633613	0.2699231	0.12772726	0.27346468	0.2523116	-0.34819043	-0.26973838	-0.6567163	-0.27394354	0.0049388246	-0.11817724	-0.30583623	-0.18328455	0.105246045	-0.35827878	-0.4216073	0.067461394	0.25227508	0.34078985	-0.45565122	-0.032495182	0.6193196	-0.052501366	0.2538848	-0.23957679	0.4075882	-0.22749469	-0.09763611	-0.42452323	-0.20835578	-0.3265325	0.40516996	0.5140888	0.09453926	0.2603225	-0.03754561	0.46756384	0.46391708	0.14992297	-0.24703667	0.61029965	-0.0754824	0.2848871	0.26948798	0.2780791	0.17347872
0.059219386	-0.072293006	-0.1688818	-0.46075284	0.35013548	0.29874092	0.13659061	0.2987888	0.2738452	-0.38225055	-0.29716414	-0.72097	-0.3014357	0.0028503085	-0.12606746	-0.3352175	-0.20503986	0.116643496	-0.39465234	-0.46077788	0.07115992	0.27936202	0.3737784	-0.49938387	-0.038154203	0.68105507	-0.055550393	0.28196958	-0.26322314	0.45057467	-0.24951492	-0.10795561	-0.46387005	-0.22854573	-0.35996878	0.44739914	0.56408554	0.1017628	0.2855928	-0.041802067	0.51459646	0.50748277	0.16451526	-0.2684244	0.6657504	-0.07989462	0.31373456	0.2933034	0.30696678	0.18568185
0.043273035	-0.05278051	-0.11597673	-0.3232363	0.24684519	0.20685352	0.094558835	0.20778996	0.190309	-0.2669996	-0.21113569	-0.5079467	-0.21124934	0.004363751	-0.08788062	-0.23199818	-0.14540094	0.082139164	-0.2747233	-0.32349664	0.048592493	0.19482106	0.26223013	-0.350744	-0.02824017	0.47782046	-0.0400296	0.19561544	-0.18342273	0.3114257	-0.17563638	-0.07678902	-0.3251822	-0.16026478	-0.25063756	0.31489962	0.39982316	0.06969796	0.20185176	-0.03233086	0.36023632	0.35326546	0.11616993	-0.19188593	0.46760872	-0.05643181	0.21831918	0.20452812	0.21471587	0.12974554
0.041207023	-0.07118336	-0.1527398	-0.41149604	0.30870184	0.2702634	0.11939768	0.27132753	0.24885571	-0.35934213	-0.27644396	-0.6484765	-0.261028	0.013288582	-0.11365086	-0.2995137	-0.20700443	0.115033545	-0.33845773	-0.40487966	0.0573974	0.24833938	0.33997402	-0.4521696	-0.04690961	0.6140189	-0.047447283	0.26876757	-0.22984032	0.40552565	-0.23205163	-0.113558486	-0.4147645	-0.20997226	-0.33578047	0.42721114	0.5164828	0.09552064	0.26673436	-0.05843137	0.46765527	0.443725	0.13421038	-0.22884867	0.60717446	-0.07720885	0.28731087	0.28389663	0.27758053	0.1805875
0.047445603	-0.06077325	-0.13619898	-0.38695663	0.29807568	0.24929914	0.106611416	0.24909689	0.22822168	-0.32213	-0.25166133	-0.61085063	-0.25212803	0.0050401282	-0.10505562	-0.27817398	-0.18023683	0.10178048	-0.32172644	-0.38358653	0.060567286	0.23380698	0.31554103	-0.42931163	-0.035490457	0.5768871	-0.043733023	0.24768844	-0.22086768	0.37637547	-0.21153471	-0.09819205	-0.39368087	-0.19299549	-0.30979562	0.383482	0.4772389	0.09073218	0.24683376	-0.0344445	0.43630466	0.42112035	0.13807413	-0.22042671	0.5646515	-0.065710194	0.26389968	0.25291488	0.26165006	0.1569158
